rank,target,ref,signal_type,counter_trade,use_excess_return,threshold_width,hold_days,start_days,sma_period,correlation,other_message,trade_count,long_count,short_count,win_rate,total_profit,positive_year_ratio,worst_year_profit,average_pct,std_pct,t_value,average_long_pct,average_short_pct
5204,EUR_AUD,NZD_JPY,change,False,False,1.0,20,1,15,0.033102941,,270,146,124,55.185185185,0.880460851,66.666666667,-0.190410471,0.215909813,3.047114258,1.164301681,0.109662212,0.341007795
5205,EUR_CHF,US30_Futures,bb,True,False,1.5,20,1,50,-0.034598009,,128,50,78,44.531250000,0.184757599,42.857142857,-0.095135035,0.162824311,1.582362382,1.164175043,0.411445094,0.003452015
5206,AUD_JPY,USD_CAD,change,True,False,1.0,20,1,200,0.038803986,,192,111,81,54.166666667,64.039822531,60.000000000,-9.218050088,0.348281243,4.145474712,1.164143264,0.743681078,-0.193562976
5207,EUR_GBP,COPPER_USD,bb,True,False,1.0,20,1,15,-0.028885633,,259,125,134,49.034749035,0.303905124,66.666666667,-0.100877798,0.150143629,2.075832490,1.164030836,0.203405099,0.100459421
5208,GBP_AUD,USD_CHF,bb,True,False,2.0,20,1,15,-0.029605158,,148,80,68,56.756756757,1.004223232,66.666666667,-0.221849625,0.309369725,3.233303801,1.164024595,0.408892469,0.192284144
5209,US30_Futures,EUR_JPY,bb,False,False,2.0,20,1,100,0.040778893,,61,36,25,54.098360656,3853.000000000,71.428571429,-1325.000000000,0.670756160,4.501634545,1.163749084,0.764292477,0.536063863
5210,US30_Futures,SILVER_USD,sma,True,False,1.0,20,1,50,-0.016167548,,224,109,115,51.339285714,6955.800000000,64.285714286,-2212.000000000,0.316497024,4.070418671,1.163736238,0.816250392,-0.157182255
5211,GOLD_USD,UK100_Futures,bb,False,False,1.0,20,1,50,0.079307226,,185,107,78,52.972972973,552.300000000,66.666666667,-281.000000000,0.434338735,5.076633581,1.163693498,0.980978794,-0.315539295
5212,EUR_GBP,NQ100_Futures,bb,True,False,1.5,20,1,50,-0.050480254,,146,57,89,56.849315068,0.256369724,60.000000000,-0.031587999,0.208018303,2.159940677,1.163686921,0.226262477,0.196333831
5213,GBP_CHF,EUR_CHF,change,False,False,1.0,20,1,50,-0.021899917,,148,72,76,56.756756757,1.027042474,66.666666667,-0.085881976,0.299492795,3.131081564,1.163651290,0.203142877,0.390771664
5214,CHF_JPY,GOLD_USD,bb,False,False,1.5,20,1,100,-0.012646246,,103,75,28,66.019417476,26.211587351,66.666666667,-13.798073120,0.397423660,3.466220579,1.163633283,0.364551828,0.485473210
5215,EUR_USD,EUR_JPY,bb,False,False,1.5,20,1,50,-0.003261400,,141,76,65,53.191489362,0.410142959,80.000000000,-0.124914651,0.255572823,2.608062318,1.163606832,0.334477985,0.163314480
5216,EUR_GBP,CAD_JPY,sma,True,False,1.0,20,1,100,-0.116054126,,202,97,105,52.970297030,0.294343357,60.000000000,-0.046320410,0.172636505,2.108705081,1.163569891,0.203969786,0.143690521
5217,GBP_CHF,EUR_JPY,bb,False,False,2.0,20,1,100,0.054199983,,65,39,26,60.000000000,0.639899238,53.333333333,-0.066565557,0.460689174,3.192103946,1.163556992,0.604133056,0.245523352
5218,USSPX500_Futures,SILVER_USD,bb,True,False,2.5,20,1,50,-0.041550471,,47,16,31,51.063829787,370.920000000,46.666666667,-185.700000000,0.718585835,4.233929232,1.163547149,2.943449865,-0.429731083
5219,AUD_NZD,USD_JPY,bb,True,False,1.5,20,1,50,-0.061822995,,126,66,60,54.761904762,0.313829325,80.000000000,-0.074295855,0.220858676,2.130763250,1.163495050,0.274615726,0.161725922
5220,USSPX500_Futures,EUR_AUD,bb,False,False,1.5,20,1,10,0.027405728,,228,111,117,52.631578947,986.020000000,60.000000000,-243.500000000,0.353767835,4.591418156,1.163426416,0.448994162,0.263424910
5221,EUR_GBP,SILVER_USD,bb,False,False,2.5,20,1,100,-0.014254575,,32,23,9,43.750000000,0.134792000,60.000000000,-0.022584461,0.495636711,2.410028627,1.163365698,0.674861715,0.037617257
5222,GOLD_USD,USSPX500_Futures,stoch,False,False,30.0,20,1,50,-0.014079442,,166,115,51,57.831325301,418.000000000,60.000000000,-312.900000000,0.458434176,5.077111391,1.163360566,0.924452371,-0.592391166
5223,EUR_NZD,EUR_JPY,change,True,False,1.0,20,1,100,-0.063857807,,210,83,127,57.142857143,1.097200000,60.000000000,-0.155050000,0.236558379,2.946931456,1.163263092,0.111051396,0.318582629
5224,CAD_JPY,USSPX500_Futures,stoch,False,False,30.0,20,1,15,-0.009292385,,254,146,108,56.299212598,60.327450225,66.666666667,-6.778918580,0.251527202,3.446585368,1.163088543,0.279860944,0.213224179
5225,EUR_AUD,USD_CHF,bb,False,False,1.0,20,1,200,0.038724238,,141,43,98,56.028368794,0.712137599,66.666666667,-0.143360717,0.265750039,2.713294207,1.163016847,0.513389271,0.157092009
5226,EUR_JPY,EUR_JPY,di,True,False,20.0,20,1,15,-0.064405119,,134,63,71,56.716417910,59.013333004,73.333333333,-12.920685120,0.333893109,3.323866620,1.162830106,0.466268259,0.216433469
5227,AUD_JPY,GBP_USD,sma,True,False,1.0,20,1,15,-0.051689372,,201,96,105,53.731343284,63.998095045,60.000000000,-10.011338116,0.363800903,4.435726589,1.162778605,0.594104956,0.153237198
5228,GBP_AUD,TRY_JPY,bb,False,False,1.5,20,1,100,0.067857183,,106,51,55,53.773584906,0.573136943,60.000000000,-0.202400940,0.350508252,3.104416500,1.162441743,0.302753750,0.394789701
5229,USD_CHF,GBP_JPY,sma,False,False,1.0,20,1,10,0.008894902,,219,120,99,52.968036530,0.690777271,60.000000000,-0.058048607,0.257145441,3.273644822,1.162436740,0.299862704,0.205366940
5230,AUD_USD,UK100_Futures,change,False,False,1.0,20,1,10,0.020277004,,283,147,136,51.236749117,0.441376720,73.333333333,-0.118162850,0.237769548,3.441522515,1.162248075,0.356910052,0.108992680
5231,GBP_JPY,EUR_AUD,change,True,False,1.0,20,1,50,-0.125893200,,217,122,95,52.073732719,87.055118799,73.333333333,-34.853381124,0.251025219,3.181720889,1.162211429,0.570931263,-0.159801491
5232,EUR_USD,USD_CAD,bb,True,False,1.0,20,1,200,-0.056443635,,146,79,67,52.054794521,0.473898657,73.333333333,-0.381282523,0.271973381,2.829135111,1.161580038,0.279064439,0.263612283
5233,NZD_JPY,GBP_USD,bb,True,False,1.5,20,1,15,-0.040195795,,218,109,109,54.128440367,51.235055415,73.333333333,-10.019971200,0.340538047,4.329028305,1.161457873,0.783835513,-0.102759420
5234,AUD_NZD,ZAR_JPY,bb,True,False,1.0,20,1,100,-0.110833182,,160,80,80,53.750000000,0.379520888,66.666666667,-0.075245704,0.199023383,2.168322880,1.161021180,0.232365478,0.165681287
5235,EUR_NZD,USD_CHF,di,True,False,20.0,20,1,15,-0.011384672,,120,66,54,52.500000000,0.533500000,66.666666667,-0.117200000,0.276236033,2.606341740,1.161019709,0.456601921,0.055788836
5236,CHF_JPY,EUR_GBP,bb,False,False,2.0,20,1,200,0.003842541,,54,28,26,55.555555556,27.332782574,71.428571429,-1.755326680,0.476422343,3.015482709,1.160999834,0.752793561,0.178791800
5237,CHF_JPY,NQ100_Futures,di,False,False,20.0,20,1,10,0.013577863,,188,100,88,48.404255319,39.204641651,66.666666667,-25.397028776,0.239781431,2.831911139,1.160953569,0.483060112,-0.036671615
5238,EUR_NZD,EUR_GBP,di,True,False,20.0,20,1,15,-0.028467721,,113,50,63,54.867256637,0.722730000,60.000000000,-0.341920000,0.344309853,3.153086575,1.160787647,0.313686438,0.368614151
5239,EUR_NZD,CHF_JPY,stoch,True,False,30.0,20,1,10,-0.003282840,,272,128,144,51.838235294,1.381020000,66.666666667,-0.149420000,0.235077563,3.340259585,1.160687783,0.281536702,0.193780551
5240,USD_CAD,OIL_USD,stoch,True,False,30.0,20,1,100,-0.062277867,,143,49,94,55.944055944,0.477807372,66.666666667,-0.077688930,0.272812295,2.811088888,1.160532692,0.935913429,-0.072846807
5241,US30_Futures,NZD_JPY,di,True,False,20.0,20,1,10,-0.015911821,,168,77,91,51.190476190,5324.400000000,85.714285714,-2418.200000000,0.345671816,3.861305823,1.160337725,0.897662885,-0.121397550
5242,USD_JPY,GBP_CHF,di,True,False,20.0,20,1,15,-0.052448065,,106,61,45,47.169811321,32.277449680,60.000000000,-6.931654720,0.311192957,2.761239022,1.160322434,0.593076170,-0.070915399
5243,UK100_Futures,NZD_USD,bb,True,False,1.0,20,1,50,-0.036795884,,182,81,101,57.142857143,3797.500000000,46.666666667,-1411.000000000,0.394411154,4.586087723,1.160225817,0.533636639,0.282755072
5244,EUR_USD,SILVER_USD,bb,False,False,1.5,20,1,50,0.005625629,,130,75,55,51.538461538,0.471399628,66.666666667,-0.107686916,0.289703710,2.847334478,1.160078147,0.435823249,0.090449792
5245,AUD_JPY,EUR_JPY,bb,False,False,2.0,20,1,200,-0.030171852,,54,34,20,59.259259259,29.608640965,57.142857143,-7.601748704,0.683541372,4.330096520,1.160016345,1.184895871,-0.168761276
5246,NZD_USD,GBP_USD,bb,True,False,2.0,20,1,10,-0.019057211,,133,66,67,53.383458647,0.350831052,66.666666667,-0.077804318,0.379166756,3.769647504,1.159992902,0.310309421,0.446996369
5247,AUD_JPY,CBOE_Volatility_Index,bb,True,False,1.5,20,1,50,-0.002378054,,132,63,69,53.787878788,52.858196888,60.000000000,-4.967684404,0.434265202,4.301359381,1.159941979,0.764462991,0.132780264
5248,ZAR_JPY,GBP_JPY,bb,True,False,2.0,20,1,15,-0.022192144,,152,77,75,53.289473684,7.819266581,53.333333333,-1.979514693,0.468940879,4.984785847,1.159827447,0.505305099,0.431606947
5249,EUR_JPY,ZAR_JPY,stoch,True,False,30.0,20,1,200,-0.048903544,,97,52,45,52.577319588,42.837046556,66.666666667,-20.167548416,0.384749443,3.267442895,1.159727246,0.849508198,-0.152305119
5250,EUR_CHF,EUR_NZD,stoch,False,False,30.0,20,1,10,0.099200779,,266,123,143,51.127819549,0.481467934,46.666666667,-0.121287982,0.141170099,1.985324850,1.159716830,0.169759269,0.116579414
5251,AUD_JPY,USD_CHF,bb,True,False,2.0,20,1,100,-0.065119151,,65,35,30,52.307692308,42.139636201,60.000000000,-8.693826240,0.709229241,4.930685653,1.159674200,0.653231542,0.774559889
5252,USD_CAD,UK100_Futures,bb,True,False,1.5,20,1,50,-0.038049216,,137,56,81,50.364963504,0.425751014,66.666666667,-0.158061717,0.230579178,2.327286798,1.159659430,0.391488398,0.119333297
5253,TRY_JPY,NZD_JPY,bb,False,False,2.0,20,1,200,0.001320082,,51,34,17,60.784313725,53.124476864,60.000000000,-15.110064441,0.988033432,6.087168197,1.159154768,1.326840046,0.310420205
5254,EUR_CHF,GBP_USD,di,False,False,20.0,20,1,10,0.053128405,,192,100,92,55.729166667,0.452900302,73.333333333,-0.054034700,0.179679328,2.148120370,1.159017829,0.105061900,0.260785229
5255,GBP_USD,AUD_USD,bb,False,False,1.0,20,1,50,0.070806177,,184,104,80,52.717391304,0.655408764,60.000000000,-0.164443163,0.212854643,2.491311399,1.158948200,0.308430071,0.088606588
5256,GBP_CHF,SILVER_USD,bb,False,False,1.0,20,1,100,0.037690171,,151,86,65,52.317880795,0.625135042,66.666666667,-0.214569156,0.285586270,3.028302774,1.158848076,0.187931068,0.414791615
5257,UK100_Futures,US30_Futures,bb,True,False,1.0,20,1,100,-0.123756295,,151,50,101,52.317880795,3225.500000000,78.571428571,-1064.500000000,0.359661972,3.814140272,1.158740893,1.119516526,-0.016503649
5258,GBP_AUD,EUR_JPY,bb,False,False,1.5,20,1,50,0.074329762,,141,76,65,55.319148936,0.841430648,73.333333333,-0.245970913,0.308634762,3.163158455,1.158599796,0.043346760,0.618817655
5259,UK100_Futures,AUD_NZD,change,True,False,1.0,20,1,200,-0.031722943,,191,104,87,54.973821990,3743.500000000,66.666666667,-1054.000000000,0.360089965,4.296154622,1.158371325,0.364718320,0.354557218
5260,EUR_JPY,COPPER_USD,change,False,False,1.0,20,1,50,0.098755034,,232,128,104,50.862068966,86.701185580,73.333333333,-10.871800272,0.268126817,3.525800741,1.158314465,0.464556172,0.026367610
5261,GBP_USD,EUR_JPY,change,False,False,1.0,20,1,200,0.043567028,,198,122,76,50.000000000,0.650219856,66.666666667,-0.238181501,0.195835428,2.379047243,1.158299293,0.180533441,0.220399146
5262,AUD_USD,GBP_AUD,bb,True,False,1.0,20,1,50,-0.037612841,,187,106,81,56.149732620,0.435280665,60.000000000,-0.196097020,0.314201580,3.710047428,1.158109721,0.422703748,0.172211089
5263,EUR_GBP,SILVER_USD,bb,False,False,2.0,20,1,10,0.004632571,,152,82,70,51.315789474,0.266508907,53.333333333,-0.034592113,0.208644233,2.221201361,1.158084497,0.358238149,0.033405646
5264,EUR_AUD,SILVER_USD,bb,False,False,1.5,20,1,15,0.050725842,,211,118,93,51.184834123,0.666869616,66.666666667,-0.160408903,0.218453359,2.740096344,1.158068159,-0.039401216,0.545623680
5265,EUR_CHF,EUR_USD,bb,False,False,1.0,20,1,200,0.097739115,,139,88,51,56.834532374,0.380778583,78.571428571,-0.148104878,0.173034004,1.761693932,1.157999572,0.150886681,0.211248992
5266,TRY_JPY,EUR_NZD,bb,True,False,1.5,20,1,15,-0.016412556,,219,115,104,52.968036530,107.224584127,60.000000000,-15.647574084,0.487513847,6.231293902,1.157792621,2.088807395,-1.283147289
5267,GBP_AUD,NQ100_Futures,change,False,False,1.0,20,1,50,0.161678482,,231,138,93,50.649350649,0.949833465,53.333333333,-0.137628375,0.228606056,3.001123177,1.157736966,-0.013944053,0.588519121
5268,UK100_Futures,AUD_USD,stoch,True,False,30.0,20,1,100,-0.027628670,,132,48,84,53.787878788,3200.500000000,60.000000000,-1610.000000000,0.429182058,4.259475361,1.157637037,0.495798378,0.391115590
5269,AUD_USD,EUR_USD,stoch,False,False,30.0,20,1,50,0.055896062,,170,87,83,52.352941176,0.431436543,53.333333333,-0.066429270,0.307293148,3.461320275,1.157538782,0.513375742,0.091278862
5270,NZD_JPY,NQ100_Futures,bb,False,False,2.0,20,1,200,-0.054998418,,56,40,16,57.142857143,20.372992116,57.142857143,-8.913417192,0.665875707,4.305250276,1.157414134,0.213824394,1.796003990
5271,GBP_AUD,USSPX500_Futures,stoch,False,False,30.0,20,1,100,0.130690505,,152,113,39,55.263157895,0.547660227,53.333333333,-0.193582502,0.266912483,2.843375184,1.157328134,0.222137157,0.396646119
5272,EUR_JPY,GBP_AUD,bb,True,False,1.5,20,1,50,-0.113913136,,129,73,56,51.162790698,54.157293552,60.000000000,-17.111196240,0.309165964,3.034109521,1.157324851,0.607480213,-0.079707968
5273,CAD_JPY,GBP_CHF,change,True,False,1.0,20,1,15,-0.045386097,,239,118,121,54.393305439,61.528151890,73.333333333,-26.835841120,0.289267245,3.864250083,1.157265441,0.338725970,0.241034768
5274,NZD_JPY,CBOE_Volatility_Index,bb,True,False,1.5,20,1,50,-0.017351906,,132,63,69,54.545454545,48.313394552,73.333333333,-5.183278124,0.452939666,4.496828439,1.157233512,0.435831455,0.468560206
5275,EUR_AUD,AUD_JPY,bb,False,False,1.5,20,1,200,0.094735052,,91,63,28,54.945054945,0.362821993,66.666666667,-0.165434482,0.325287683,2.681665969,1.157133945,0.116915304,0.794125533
5276,GBP_USD,USSPX500_Futures,bb,False,False,1.5,20,1,10,0.009437133,,231,122,109,55.411255411,0.671601495,73.333333333,-0.113946005,0.179122094,2.353864519,1.156574692,0.238676830,0.112464500
5277,AUD_USD,GBP_JPY,change,True,False,1.0,20,1,15,-0.072989408,,252,118,134,51.587301587,0.604360676,53.333333333,-0.087635952,0.281347432,3.861763130,1.156531841,0.659705039,-0.051833147
5278,AUD_JPY,TRY_JPY,stoch,True,False,30.0,20,1,50,-0.075437768,,161,82,79,53.416149068,48.647714736,73.333333333,-13.082932804,0.372453613,4.086439712,1.156485079,0.941564646,-0.218269231
5279,TRY_JPY,OIL_USD,bb,False,False,1.0,20,1,50,0.009432696,,188,110,78,53.191489362,65.793231736,53.333333333,-7.403132605,0.450344533,5.340601594,1.156201793,1.929206126,-1.635229508
5280,US30_Futures,EUR_USD,bb,False,False,1.5,20,1,50,0.027930766,,123,67,56,55.284552846,6071.300000000,42.857142857,-1257.000000000,0.436401231,4.186796353,1.155996943,1.034173485,-0.278790573
5281,GBP_CHF,EUR_USD,bb,False,False,1.0,20,1,10,0.051017404,,275,141,134,56.000000000,0.974731773,80.000000000,-0.161073731,0.162620356,2.333146295,1.155844160,0.349263413,-0.033772711
5282,AUD_JPY,EUR_JPY,di,True,False,20.0,20,1,10,-0.070774141,,195,98,97,52.820512821,54.850405076,73.333333333,-7.459494128,0.348062592,4.205173649,1.155821375,0.685142658,0.007507474
5283,AUD_USD,ZAR_JPY,bb,False,False,2.0,20,1,50,-0.035774801,,77,35,42,54.545454545,0.163649568,53.333333333,-0.112685881,0.465457696,3.534591192,1.155543735,0.847540358,0.147055478
5284,NZD_JPY,GBP_USD,bb,True,False,1.0,20,1,50,-0.026048084,,184,87,97,54.347826087,56.182626344,60.000000000,-25.441845120,0.378891416,4.447755139,1.155534210,0.843470178,-0.037792628
5285,GOLD_USD,COPPER_USD,bb,False,False,1.0,20,1,200,0.001648027,,136,82,54,55.147058824,681.100000000,66.666666667,-233.500000000,0.529953281,5.348440537,1.155526389,1.210773006,-0.503884079
5286,EUR_GBP,USD_JPY,stoch,True,False,30.0,20,1,200,-0.025916796,,104,53,51,53.846153846,0.201451147,66.666666667,-0.047519368,0.239884816,2.117202343,1.155465715,0.278402647,0.199856482
5287,EUR_CHF,NZD_USD,bb,True,False,1.5,20,1,15,-0.048975216,,221,99,122,47.963800905,0.388705460,46.666666667,-0.088283325,0.143264878,1.843419770,1.155344843,0.088009584,0.188103190
5288,AUD_JPY,GBP_CHF,bb,True,False,2.5,20,1,100,-0.068871780,,33,21,12,54.545454545,18.897656143,60.000000000,-14.554106980,0.796652367,3.961252386,1.155296100,0.609162544,1.124759559
5289,TRY_JPY,CBOE_Volatility_Index,di,True,False,20.0,20,1,10,-0.044070458,,192,87,105,50.520833333,88.283052226,66.666666667,-7.720429604,0.484154980,5.807719702,1.155126028,2.285943927,-1.008755862
5290,NQ100_Futures,EUR_GBP,bb,False,False,1.5,20,1,10,0.027141603,,237,122,115,51.476793249,2547.890000000,73.333333333,-408.790000000,0.527488521,7.030217857,1.155096857,1.050585178,-0.027448803
5291,EUR_CHF,EUR_USD,bb,False,False,1.0,20,1,50,0.067834511,,189,100,89,54.497354497,0.544580183,80.000000000,-0.026765508,0.191599082,2.280471415,1.155047098,0.206630455,0.174709899
5292,OIL_USD,OIL_USD,bb,False,False,1.0,20,1,100,0.035390135,,159,100,59,51.572327044,105.580000000,60.000000000,-30.860000000,0.889820888,9.714707286,1.154971956,0.717664027,1.181612178
5293,US30_Futures,OIL_USD,stoch,False,False,30.0,20,1,100,0.006282922,,132,91,41,56.818181818,5385.000000000,64.285714286,-1295.000000000,0.403003321,4.008925994,1.154961617,0.436639365,0.328347711
5294,TRY_JPY,NZD_JPY,bb,False,False,1.5,20,1,50,-0.019805934,,135,85,50,51.111111111,46.262696201,66.666666667,-16.266442319,0.535030751,5.382758249,1.154890352,2.020114384,-1.989611425
5295,AUD_JPY,AUD_USD,bb,False,False,1.5,20,1,100,0.016092784,,106,63,43,52.830188679,44.767591845,53.333333333,-14.120363700,0.485358703,4.326921263,1.154879737,0.864272863,-0.069794602
5296,NZD_JPY,TRY_JPY,stoch,True,False,30.0,20,1,200,-0.088063049,,110,69,41,54.545454545,34.926764097,66.666666667,-11.012059436,0.527105820,4.787421808,1.154761937,0.666150592,0.293103642
5297,TRY_JPY,SILVER_USD,bb,False,False,1.0,20,1,200,0.009102473,,131,84,47,57.251908397,66.954699167,46.666666667,-11.852015488,0.563202853,5.583657760,1.154467477,1.561822952,-1.221564984
5298,GBP_AUD,USSPX500_Futures,change,False,False,1.0,20,1,200,0.148964021,,196,138,58,58.163265306,0.895585981,80.000000000,-0.285021838,0.234687265,2.846564896,1.154240928,0.001510414,0.789487357
5299,AUD_JPY,AUD_NZD,stoch,False,False,30.0,20,1,50,0.077146533,,161,70,91,50.931677019,54.274024130,53.333333333,-9.706485640,0.405584211,4.459011262,1.154131802,1.061202227,-0.098737341
5300,EUR_JPY,NZD_USD,stoch,False,False,30.0,20,1,100,-0.003108702,,138,86,52,52.173913043,53.907168420,60.000000000,-19.501735280,0.311622751,3.171856312,1.154131235,0.556085607,-0.092681204
5301,EUR_CHF,USD_CHF,stoch,True,False,30.0,20,1,200,-0.125403540,,120,78,42,55.000000000,0.430910081,73.333333333,-0.084901518,0.247767911,2.352011655,1.153974503,0.162897040,0.405385243
5302,OIL_USD,US30_Futures,stoch,False,False,30.0,20,1,50,0.065592183,,157,108,49,55.414012739,84.330000000,64.285714286,-37.680000000,0.920009955,9.990560884,1.153858310,0.833035029,1.111709791
5303,EUR_NZD,CHF_JPY,stoch,True,False,30.0,20,1,200,0.021922040,,129,36,93,56.589147287,0.806890000,60.000000000,-0.136730000,0.280776061,2.764000350,1.153763615,0.421090107,0.226460947
5304,GBP_AUD,GOLD_USD,bb,False,False,2.0,20,1,10,0.030958276,,146,76,70,54.109589041,0.873034288,53.333333333,-0.117051324,0.309518354,3.241522338,1.153755584,0.279724440,0.341866031
5305,EUR_GBP,AUD_JPY,change,True,False,1.0,20,1,100,-0.128884956,,215,82,133,50.232558140,0.278018020,73.333333333,-0.060056628,0.158699140,2.017121703,1.153617144,0.218670348,0.121724411
5306,AUD_JPY,EUR_USD,change,False,False,1.0,20,1,50,0.056653937,,216,115,101,54.629629630,68.023572426,66.666666667,-12.307311058,0.334979792,4.267622626,1.153611232,0.648245093,-0.021708420
5307,SILVER_USD,UK100_Futures,bb,False,False,1.5,20,1,200,0.040217820,,98,65,33,56.122448980,15.180000000,64.285714286,-13.226000000,1.108556920,9.513054881,1.153588805,1.197912765,0.932552982
5308,USD_JPY,GOLD_USD,stoch,True,False,30.0,20,1,10,-0.024396171,,265,122,143,54.339622642,55.443712060,66.666666667,-10.479162800,0.192022356,2.709752406,1.153573103,0.648937231,-0.197793130
5309,USD_JPY,GBP_CHF,bb,False,False,2.0,20,1,10,-0.020804874,,134,68,66,57.462686567,39.121305600,60.000000000,-11.065301920,0.280867958,2.818502019,1.153549528,0.667162253,-0.117132224
